year,office,district,name,party,incumbent,dp_win,dr_win,rp_win,rr_win,g_win
2020,State Rep 8,8,Harris,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 8,8,Adams,L,N,NA,NA,NA,NA,FALSE
2020,State Rep 83,83,Burrows,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 84,84,Frullo,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 84,84,Gibson,D,N,NA,NA,NA,NA,FALSE
2020,State Rep 85,85,Cardenas,D,N,NA,NA,NA,NA,FALSE
2020,State Rep 85,85,Miller,L,N,NA,NA,NA,NA,FALSE
2020,State Rep 89,89,Noble,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 89,89,Kless,L,N,NA,NA,NA,NA,FALSE
2020,State Rep 90,90,Romero,D,Y,NA,NA,NA,NA,TRUE
2020,State Rep 90,90,Camacho,R,N,NA,NA,NA,NA,FALSE
2020,State Rep 91,91,Klick,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 91,91,Sims,D,N,NA,NA,NA,NA,FALSE
2020,State Rep 92,92,Mulligan,G,N,NA,NA,NA,NA,FALSE
2020,State Rep 93,93,Krause,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 93,93,Bean,D,N,NA,NA,NA,NA,FALSE
2020,State Rep 94,94,Tinderholt,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 94,94,Simmons,D,N,NA,NA,NA,NA,FALSE
2020,State Rep 94,94,Pallett,L,N,NA,NA,NA,NA,FALSE
2020,State Rep 96,96,Cook,R,N,NA,NA,NA,NA,TRUE
2020,State Rep 96,96,Drago,D,N,NA,NA,NA,NA,FALSE
2020,State Rep 96,96,Range,L,N,NA,NA,NA,NA,FALSE
2020,State Rep 97,97,Goldman,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 97,97,Wingo,L,N,NA,NA,NA,NA,FALSE
2020,State Rep 98,98,Capriglione,R,Y,NA,NA,NA,NA,TRUE
2020,State Rep 98,98,Edmondson,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 100,100,Roberts,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 102,102,Ramos,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 102,102,Fischer,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 103,103,Anchia,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 103,103,Arrieta,I,N,NA,NA,NA,NA,FALSE
2022,State Rep 105,105,Meza,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 107,107,Neave,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 107,107,Newsom,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 108,108,Meyer,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 111,111,Davis,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 111,111,Flores Yrigollen,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 112,112,Button,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 112,112,Curl,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 114,114,Lamb,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 115,115,Johnson,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 115,115,Denis,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 117,117,Cortez,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 117,117,Schwope,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 118,118,Lujan,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 118,118,Ramirez,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 119,119,Campos,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 119,119,Thomas,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 120,120,Gervin-Hawkins,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 120,120,Payne,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 122,122,Aramburu,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 122,122,Berlin,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 123,123,Bernal,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 123,123,Valdez,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 124,124,Arredondo,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 125,125,Raymond,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 128,128,Cain,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 128,128,Crews,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 129,129,Paul,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 129,129,Marvel,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 131,131,Monroe,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 133,133,Maarouf,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 133,133,Harren,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 134,134,Johnson,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 134,134,Unsicker,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 135,135,Rosenthal,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 136,136,Bucy,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 136,136,Culley,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 137,137,Wu,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 137,137,Sharp,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 138,138,Morales,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 14,14,Miller,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 145,145,Morales,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 145,145,Mabry,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 148,148,Morales Shaw,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 148,148,Smith,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 148,148,Trojacek,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 149,149,Vo,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 149,149,Truong,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 149,149,Bogue,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 15,15,Johnson,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 150,150,Brown Daniel,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 17,17,Eden,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 17,17,Curtis,I,N,NA,NA,NA,NA,FALSE
2022,State Rep 19,19,Baggett,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 20,20,Wilson,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 20,20,Camacho,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 22,22,Randle,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 23,23,Henry,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 24,24,Bonnen,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 24,24,Creedon,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 24,24,McCamy,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 26,26,Jetton,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 27,27,Gilani,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 28,28,Adriatico,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 31,31,Gutierrez,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 34,34,Herrero,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 35,35,Longoria,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 35,35,Rosa,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 39,39,Martinez,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 39,39,Garcia,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 4,4,Bell,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 4,4,Savino,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 41,41,Guerra,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 41,41,Guerra,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 42,42,Brennan,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 44,44,Kuempel,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 44,44,Bohmfalk,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 45,45,Lopez,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 46,46,Cole,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 46,46,Strasser,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 46,46,Kost,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 47,47,Goodwin,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 47,47,McCarthy,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 48,48,Howard,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 48,48,McCarthy,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 49,49,Hinojosa,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 49,49,Griffin,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 49,49,Roberson,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 50,50,Johnson,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 50,50,Brown,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 51,51,Reynolds,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 52,52,Echegaray,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 53,53,Herrera,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 54,54,Buckley,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 54,54,Hildner,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 55,55,Shine,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 55,55,Sanders,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 56,56,Anderson,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 56,56,Shank,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 57,57,Hamilton,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 6,6,Grace,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 61,61,King,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 63,63,Wooten,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 65,65,Verdell,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 66,66,Shaheen,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 66,66,Ringness,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 67,67,Morris,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 69,69,Frank,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 69,69,Coppage,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 69,69,Neumann,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 71,71,Goolsbee,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 73,73,Calhoun,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 74,74,Morales,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 74,74,Parker,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 75,75,Mullins,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 8,8,Harris,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 8,8,Adams,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 85,85,Baggett,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 85,85,Miller,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 87,87,Price,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 87,87,Hearn,L,N,NA,NA,NA,NA,FALSE
2022,State Rep 9,9,Ashby,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 9,9,Rogers,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 92,92,Livingston,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 93,93,Chowdhury,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 94,94,Tinderholt,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 94,94,Sherrard,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 95,95,Collier,D,Y,NA,NA,NA,NA,TRUE
2022,State Rep 95,95,Mondick,R,N,NA,NA,NA,NA,FALSE
2022,State Rep 97,97,Goldman,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 98,98,Elkins,D,N,NA,NA,NA,NA,FALSE
2022,State Rep 99,99,Geren,R,Y,NA,NA,NA,NA,TRUE
2022,State Rep 99,99,Coffey,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 10,10,Harrison,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 10,10,Brummell,W,N,NA,NA,NA,NA,FALSE
2024,State Rep 10,10,Schroppel,W,N,NA,NA,NA,NA,FALSE
2024,State Rep 101,101,Turner,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 101,101,Burgess,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 105,105,Meza,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 105,105,Cannaday,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 106,106,Patterson,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 106,106,Johnston,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 112,112,Bishop,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 113,113,Bowers,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 113,113,Stanley,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 114,114,Bryant,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 114,114,Ramsey,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 115,115,Jun,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 116,116,Martinez Fischer,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 116,116,Crain,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 117,117,Cortez,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 117,117,Mostyn,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 118,118,Lujan,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 12,12,Howard Mullins,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 122,122,Dorazio,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 122,122,Geary,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 124,124,Garcia,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 124,124,Soto,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 126,126,Harless,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 126,126,Smith,W,N,NA,NA,NA,NA,FALSE
2024,State Rep 127,127,Cunningham,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 127,127,Lehr,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 128,128,Crews,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 128,128,Hagan,L,N,NA,NA,NA,NA,FALSE
2024,State Rep 129,129,Paul,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 129,129,Peterson,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 13,13,Orr,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 13,13,Hunter,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 130,130,Oliverson,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 132,132,Schofield,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 132,132,West,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 134,134,Johnson,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 134,134,Douglas,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 136,136,Bucy,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 136,136,Salahuddin,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 137,137,Wu,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 137,137,Sharp,L,N,NA,NA,NA,NA,FALSE
2024,State Rep 138,138,Morales,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 14,14,Medina,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 146,146,York,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 147,147,Jones,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 147,147,Gutierrez,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 148,148,Morales Shaw,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 148,148,Smith,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 149,149,Vo,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 149,149,Truong,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 150,150,Swanson,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 150,150,Jimenez,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 16,16,Metcalf,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 16,16,Midler,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 17,17,Venable,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 18,18,Steele,L,N,NA,NA,NA,NA,FALSE
2024,State Rep 19,19,Sawin,I,N,NA,NA,NA,NA,FALSE
2024,State Rep 2,2,Washington,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 20,20,Wyman,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 23,23,Leo-Wilson,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 23,23,Merugumala,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 25,25,Vasut,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 25,25,Daggett,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 26,26,Lee,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 27,27,Max-Alalibo,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 29,29,Bell,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 30,30,Bassham,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 32,32,Hunter,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 32,32,McAuliffe,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 34,34,Villalobos,R,N,NA,NA,NA,NA,TRUE
2024,State Rep 37,37,Lopez,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 39,39,Martinez,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 39,39,Garcia,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 4,4,Bar-Sela,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 41,41,Guerra,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 41,41,Guerra,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 43,43,Lozano,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 43,43,Casarez,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 44,44,Norman,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 45,45,Moreno,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 46,46,Cole,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 46,46,Kosich,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 47,47,Goodwin,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 47,47,Firsing,R,N,NA,NA,NA,NA,FALSE
2024,State Rep 48,48,Howard,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 48,48,McCarthy,L,N,NA,NA,NA,NA,FALSE
2024,State Rep 5,5,Nichols,W,N,NA,NA,NA,NA,FALSE
2024,State Rep 52,52,Harris,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 53,53,Herrera,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 53,53,Holk,L,N,NA,NA,NA,NA,FALSE
2024,State Rep 54,54,Buckley,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 54,54,Richardson,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 55,55,Lee,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 56,56,Shank,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 57,57,Hayes,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 57,57,Johnson,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 57,57,Hamilton,L,N,NA,NA,NA,NA,FALSE
2024,State Rep 58,58,Windmann,L,N,NA,NA,NA,NA,FALSE
2024,State Rep 59,59,Slawson,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 59,59,Bohm,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 6,6,Alders,R,N,NA,NA,NA,NA,TRUE
2024,State Rep 6,6,Grace,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 61,61,Adams,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 62,62,Drake,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 64,64,Brewer,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 65,65,DeBurr,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 66,66,Carstens,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 68,68,Swann,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 69,69,Frank,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 69,69,Coppage,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 7,7,Cooper,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 70,70,Plesa,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 71,71,Goolsbee,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 73,73,Isaac,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 73,73,Duval,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 74,74,Morales,D,Y,NA,NA,NA,NA,TRUE
2024,State Rep 8,8,Salter,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 82,82,Craddick,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 82,82,Schafersman,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 84,84,Tepper,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 84,84,Lopez,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 87,87,Gassaway,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 87,87,McGunegle,W,N,NA,NA,NA,NA,FALSE
2024,State Rep 89,89,Evans,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 93,93,Schatzline,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 93,93,Bojorquez,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 94,94,Tinderholt,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 94,94,Wilkerson,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 96,96,Cook,R,Y,NA,NA,NA,NA,TRUE
2024,State Rep 96,96,Turner,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 98,98,White,D,N,NA,NA,NA,NA,FALSE
2024,State Rep 99,99,Coffey,D,N,NA,NA,NA,NA,FALSE
